Institution_guid,Progam_guid,Program_Name,CIP_Code,Program_Type,Credential
9b3a05622ca845b6abca9466ab5e0632,32a32890-53fe-4bb0-a41a-17d36a120639,Master of Arts in Sustainable Leisure Management,31.0301,Graduate Programs,Degree
9b3a05622ca845b6abca9466ab5e0632,6b5e0da1-93cb-4e46-ad3b-0d20b7849335,Master of Business Administration,52.0299,Graduate Programs,Degree
9b3a05622ca845b6abca9466ab5e0632,4b4eaff4-e0c3-4d5f-afd2-6b1209714df4,Master of Community Planning,4.0301,Graduate Programs,Degree
9b3a05622ca845b6abca9466ab5e0632,7aa6c678-d940-46df-83b3-7d33c56a16d3,Master of Education in Educational Leadership,13.0401,Graduate Programs,Degree
9b3a05622ca845b6abca9466ab5e0632,043a053b-c27a-4b1a-97a2-2e1719d5053e,Master of Education in Special Education,13.1001,Graduate Programs,Degree
9b3a0561fca047128360e3a7adc86b3e,86c998db-1c0a-4e3d-9e22-2b1bf139f57d,Master of Divinity,39.0602,Graduate Programs,Degree
9b3a05615f67409e89b7967064e4066b,f96f3621-17f7-4727-a9e6-c394776d47bb,Master of Ministry,39.0602,Graduate Programs,Degree
9b3a05615f67409e89b7967064e4066b,d89ded48-9212-4d0c-89b1-da7d74e8f569,Master of Theological Studies,36.0601,Graduate Programs,Degree
9b3a05615f67409e89b7967064e4066b,30a617fc-82a1-4c32-bfa2-66d7ca72bed3,Master of Divinity,39.0602,Graduate Programs,Degree
9b3a05615f67409e89b7967064e4066b,7cc8fa89-7423-42be-9ac6-9d043a408056,Doctor of Ministry,39.0602,Graduate Programs,Degree
9b3a0561d6674e68a596c55435adae68,c2b3bebd-d4dc-4f4b-90da-3b9caff188bd,Master of Professional Studies - Analytics,11.0802,Graduate Programs,Degree
9b3a0561d6674e68a596c55435adae68,ea617acc-0331-49d9-afd5-4a2b5365d804,Master of Professional Studies in Digital Media,9.0702,Graduate Programs,Degree
9b3a0561d6674e68a596c55435adae68,63e5ebeb-b4a5-49da-9c7c-8d89476a8976,Master of Science - Data Analytics Engineering,14.9999,Graduate Programs,Degree
9b3a0561d6674e68a596c55435adae68,36e3724f-afb1-4b1e-8f2f-ffd53965e6a4,Master of Science - Information Design and Data Visualization,30.3101,Graduate Programs,Degree
9b3a0561d6674e68a596c55435adae68,e50667ab-7f13-4522-a59f-785aae888bf9,Master of Science in Computer Science,11.0101,Graduate Programs,Degree
9b3a0561d6674e68a596c55435adae68,d5e20012-3dcc-4455-a5c5-3981484e4fc2,Master of Sceince Information Systems,14.0903,Graduate Programs,Degree
9b3a0562316f421fbef82664b43bdbf4,e787ccde-6bcc-40d3-b77f-bf736780e69b,Master of Divinity,39.0602,Graduate Programs,Degree
9b3a0562316f421fbef82664b43bdbf4,4c27b88a-4a3b-49f6-a2bd-f54998513864,Master of Arts in Public and Pastoral Leadership,39.0706,Graduate Programs,Degree
9b3a0562316f421fbef82664b43bdbf4,16e8f8e4-7955-4923-b783-9c2e27a8099d,Master of Arts in Theological Studies,39.0601,Graduate Programs,Degree
9b3a056193184ec0866c9b66ba92b52b,3d406f35-050f-4ac2-a671-35c44335a4c8,Master of Fine Arts Full-residency,50.0401,graduate programs,Degree
9b3a056193184ec0866c9b66ba92b52b,0d93976c-5789-4073-8c43-b0f24c52d7c9,Master of Fine Arts Low-residency,50.0799,graduate programs,Degree
9b3a056193184ec0866c9b66ba92b52b,6bdb24fb-9ac5-472f-90b8-142b4302bbbf,Master of Design Interdisciplinary,50.0401,graduate programs,Degree
9b3a056193184ec0866c9b66ba92b52b,6d56120e-616b-48db-bf69-84aeed8afa1e,Master of Design Interaction,50.0401,graduate programs,Degree
9b3a056193184ec0866c9b66ba92b52b,7e127178-e11e-4f6b-a92e-88edbe0f0dfa,Master of Design Information Futures,50.0499,graduate programs,Degree
9b3a05616c69417aafab2c0ef5226517,4c4dbf74-3f48-4cf5-b8ac-9cb22f7cad17,Bachelor of Arts with a Major in Writing and Literature,23.1301,Undergraduate Programs,Degree
9b3a05616c69417aafab2c0ef5226517,4959ab23-d58f-42aa-86f4-14819e278a1b,Bachelor of Environment and Society (Environmental Sciences),3.0104,Undergraduate Programs,Degree
9b3a05616c69417aafab2c0ef5226517,65934965-5472-49c6-9352-44573d561d6e,Bachelor of Environment and Society (Environmental Studies),3.0104,Undergraduate Programs,Degree
9b3a05616c69417aafab2c0ef5226517,ecfe844c-a1cf-426b-a2f3-d8669e11f41b,Diploma in Kinesiology,31.0505,Undergraduate Programs,Diploma
9b3a05616c69417aafab2c0ef5226517,01d02e5b-99f0-4bac-b367-5be68aef3e78,Bookkeeping Certificate,52.0302,Career Related Training,Certificate
9b3a05616c69417aafab2c0ef5226517,0de1e42e-6861-4f5b-8bf4-083f2a4d361f,Post-Baccalaureate Certificate in Financial Planning,27.0305,Undergraduate Programs,Other
9b3a05616c69417aafab2c0ef5226517,b13f59de-c97c-4e61-a2ba-2a2f91eb242d,Post-Baccalaureate Certificate in Financial Planning Professional,52.0804,Undergraduate Programs,Other
9b3a0562035a40258bf9dbf686621ef5,18c623e2-8461-492b-99fd-d711d068b166,Master of Arts (Theological Studies),39.0601,Graduate Programs,Degree
9b3a0562035a40258bf9dbf686621ef5,8909a29e-91d6-48f6-833d-51ce287dfe45,Master of Arts in Pastoral Studies,39.0701,Graduate Programs,Degree
9b3a0562035a40258bf9dbf686621ef5,f9a5e5a2-68a2-4fa7-8935-cf8f1cb094ca,Master of Arts in Religious Education,39.0401,Graduate Programs,Degree
9b3a0562035a40258bf9dbf686621ef5,c1037fea-4728-404f-b57a-d3ad29066c34,Master in Catholic Educational Leadership,39.0401,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,214b1093-3ed6-42ce-8870-bb9d32c92c81,Master of Arts in Biblical Leadership,39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,ac52fbc7-8f85-411f-9697-9405df34539c,Master of Arts in Biblical Leadership - Intercultural Ministry,39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,7a35563c-800d-4370-a469-bc6a4a430d7d,Master of Arts in Linguistics and Translation,39.0699,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,97fc54db-2891-4935-95ef-6bcde74857ba,Master of Divinity ,39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,45ed9a13-298d-46dd-a03e-ce0ad8c6fccc,Master of Arts - Chaplaincy and Spiritual Care,39.0701,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,71f5bb46-1364-41e9-99a7-dea8eafb4e70,Master of Arts – Christian Studies,39.0601,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,89c0564c-d2b8-4a45-9cf4-017fe6792a8b,Master of Arts – Christian Leadership,39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,a806bba8-92fe-479d-a257-d07525c5f7b5,Master of Theology,39.0601,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,67d139f1-3cd4-4f7f-b161-6b1413a9a140,Master of Theological Studies,39.0601,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,8971d91a-b767-43e1-aeaa-6571ceab287d,Master of Arts – Christian Studies (Mandarin),39.0601,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,cb052aa4-6fcf-4f80-8284-db5b3250ef62,Master of Divinity (Mandarin),39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,5f2f96b1-80f5-4868-897a-4e8643995dd1,Master of Arts – Christian Worldview Studies (Korean),39.0601,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,03e45896-c2d7-4479-a315-c3c15c5e3483,Master of Divinity – Global Christian Leadership (Korean),39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,7ca663be-e47f-43b8-9bf6-03ae612e909f,Master of Divinity – Worldview and Peace Studies (Korean),39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,1effcc96-5185-44f0-9938-9bcbc04204a8,Doctor of Ministry,39.0602,Graduate Programs,Degree
9b3a0561d87640eba35184c79d98659b,eb9a1fe5-94dd-4377-a432-235619b34ac1,Doctor of Ministry (Korean),39.0602,Graduate Programs,Degree
9b3a0561971d4d80a30f4d4207b150f0,71d04257-708e-4cae-9628-f417064fef81,Master of Administrative Studies,52.0201,Graduate Programs,Degree
9b3a0561971d4d80a30f4d4207b150f0,145813b7-f2a9-42c1-855e-430265739ea4,Master of Hospitality Management Studies,52.0901,Graduate Programs,Degree
9b3a0561971d4d80a30f4d4207b150f0,4659f86d-011a-4ada-9226-514706dd9a20,Master of Sceince in Applied Computer Science,11.0701,Graduate Programs,Degree
9b3a056208c74ebbbefa6371ce638e7c,a78fe8f6-e73e-4333-999f-2eddd00be2f7,Master of Arts in Theology and Spiritual Leadership,39.0601,Graduate Programs,Degree
9b3a056208c74ebbbefa6371ce638e7c,74e74c1b-8cfc-4e8b-947b-10165ca319bb,Master of Arts in Youth Ministry,39.0702,Graduate Programs,Degree
9b3a0561735a46538f634041d27fdc3e,a48dbe30-6f10-401b-b0a6-39f3a807758a,Master of Counselling,42.2803,Graduate Programs,Degree
9b3a0561735a46538f634041d27fdc3e,07b39417-3603-4793-ab34-2f323f95544e,Master of Education School Counselling,13.1101,Graduate Programs,Degree
