Insitution GUID,Program_Name,CIP_Code,Program_Type,Credential,Index,JM_Assigned_GUID
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Civil Engineering,14.0801,Graduate Programs,Degree,654,ba091d00-6607-4751-8ed7-8477b2b0a8ef
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Electrical & Computer Engineering,14.1099,Graduate Programs,Degree,655,75db92f2-5718-4fb0-94e6-de71ee49e8fc
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Electrical Engineering,14.100099999999999,Graduate Programs,Degree,656,1152a25d-d06c-4a94-800a-cf5b254102f8
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Engineering Physics,14.120100000000001,Graduate Programs,Degree,657,be26a857-7399-4aa6-bdfc-e46b076a8cc0
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Forestry,03.0501,Graduate Programs,Degree,658,8d97a103-d91f-42c5-b8be-296ea47a6847
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Geological Engineering,14.3901,Graduate Programs,Degree,659,17f23ff7-ad12-473d-b521-a0dd6b190ffe
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Geophysics,40.060299999999998,Graduate Programs,Degree,660,40142b08-b967-484e-8191-3addd253e830
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Materials Engineering,14.180099999999999,Graduate Programs,Degree,661,1ba40c63-7b6c-46d9-890c-12c446809c6a
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Mechanical Engineering,14.190099999999999,Graduate Programs,Degree,662,1b170d63-2c76-46da-a85c-d5ce059ca446
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Mining Engineering,14.210100000000001,Graduate Programs,Degree,663,3cb1f9ee-9e19-4f09-8f20-29f4ce413b25
9b3a0562173f476eaa071249ffde872c,Master of Architecture,04.0201,Graduate Programs,Degree,664,3fb689d2-d935-4180-a5a5-afd175f68753
9b3a0562173f476eaa071249ffde872c,Master of Architecture/Master of Landscape Architecture,04.9999,Graduate Programs,Degree,665,b52a21f8-6f85-4d8f-b016-82654d687f01
9b3a0562173f476eaa071249ffde872c,Master of Archival Studies,25.010300000000001,Graduate Programs,Degree,666,b4644915-6a3a-41bd-932c-07b591522330
9b3a0562173f476eaa071249ffde872c,Master of Archival Studies and Master of Library and Information Studies,25.0199,Graduate Programs,Degree,667,5b4e9b8b-f2e2-49ab-86e3-902da5727c43
9b3a0562173f476eaa071249ffde872c,Master of Arts (Planning),04.0301,Graduate Programs,Degree,668,11eb54be-eff1-4626-92d9-3a4ee35f6ed9
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Ancient Culture, Religion & Ethnicity",30.220099999999999,Graduate Programs,Degree,669,802f2a22-5207-4174-be0c-38929447f060
9b3a0562173f476eaa071249ffde872c,Master of Arts in Anthropology,45.020099999999999,Graduate Programs,Degree,670,532c3276-8106-4784-94ab-383203cff67b
9b3a0562173f476eaa071249ffde872c,Master of Arts in Art Education,13.1302,Graduate Programs,Degree,671,caff2c79-f435-422a-baf7-210dab315624
9b3a0562173f476eaa071249ffde872c,Master of Arts in Art History,50.070300000000003,Graduate Programs,Degree,672,1627958e-02f0-4b62-a29a-addf62dfd264
9b3a0562173f476eaa071249ffde872c,Master of Arts in Art History (Critical Curatorial Studies),5.0070300000000003,Graduate Programs,Degree,673,34e60bea-202f-426d-b668-01ae712f3300
9b3a0562173f476eaa071249ffde872c,Master of Arts in Asian Studies,05.0103,Graduate Programs,Degree,674,a65d4bb9-9d7b-40ee-9288-2977a59fd925
9b3a0562173f476eaa071249ffde872c,Master of Arts in Children's Literature,25.010200000000001,Graduate Programs,Degree,675,3aaa87d3-6fb8-4ddb-83fe-be8484f9ccf8
9b3a0562173f476eaa071249ffde872c,Master of Arts in Cinema and Media Studies,50.060099999999998,Graduate Programs,Degree,676,35531310-4172-4096-851e-a5b7765c7610
9b3a0562173f476eaa071249ffde872c,Master of Arts in Classical and Near Eastern Archaeology,30.220199999999998,Graduate Programs,Degree,677,f37a95c4-b88a-40a2-af07-a2e7f57b7c40
9b3a0562173f476eaa071249ffde872c,Master of Arts in Classics,30.220199999999998,Graduate Programs,Degree,678,71d9e3fb-44a2-479d-ad23-ef58b4ffad33
9b3a0562173f476eaa071249ffde872c,Master of Arts in Counselling Psychology,13.110099999999999,Graduate Programs,Degree,679,431e8751-a03c-4c8e-b943-1a0f70d697cc
9b3a0562173f476eaa071249ffde872c,Master of Arts in Curriculum Studies,13.030099999999999,Graduate Programs,Degree,680,15a01d42-107c-4a0d-8482-3ba453d0f97c
9b3a0562173f476eaa071249ffde872c,Master of Arts in Early Childhood Education,13.1210,Graduate Programs,Degree,681,586e3361-2399-4916-a9c5-1e107037fd42
9b3a0562173f476eaa071249ffde872c,Master of Arts in Economics,45.060099999999998,Graduate Programs,Degree,682,15e6369d-bae4-4b71-bea5-8da01a5dfe8f
9b3a0562173f476eaa071249ffde872c,Master of Arts in Education,13.0101,Graduate Programs,Degree,683,6dafa0e1-2779-4b1a-bc29-668c60fad0d5
9b3a0562173f476eaa071249ffde872c,Master of Arts in Educational Studies,13.0101,Graduate Programs,Degree,684,d0e88766-436a-4df8-b1d5-f7a228be8660
9b3a0562173f476eaa071249ffde872c,Master of Arts in English,23.010100000000001,Graduate Programs,Degree,685,2c62ee20-2525-4988-802d-bd63ed112539
9b3a0562173f476eaa071249ffde872c,Master of Arts in French,55.010100000000001,Graduate Programs,Degree,686,1b969b03-3239-48f9-9e4e-9c8496964f3d
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Gender, Race, Sexuality and Social Justice",05.0299,Graduate Programs,Degree,687,859c3792-b0c6-49c3-a09f-bccb1f29d537
9b3a0562173f476eaa071249ffde872c,Master of Arts in Geography,45.070099999999996,Graduate Programs,Degree,688,0634eb64-c2aa-48f0-8824-e3541ca553e0
9b3a0562173f476eaa071249ffde872c,Master of Arts in Germanic Studies,16.0501,Graduate Programs,Degree,689,3f7e0e5d-d0fe-4b44-b19b-130334b43a4a
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Health, Outdoor and Physical Education",13.131399999999999,Graduate Programs,Degree,690,080a2959-e1f5-4cb3-8c5f-132c8e8a9c47
9b3a0562173f476eaa071249ffde872c,Master of Arts in Hispanic Studies,05.0199,Graduate Programs,Degree,691,8ce40969-d761-47aa-b60b-3dbb9bc523ff
9b3a0562173f476eaa071249ffde872c,Master of Arts in History,54.010100000000001,Graduate Programs,Degree,692,2038c1fa-b9c7-4058-a736-420f5a7b2277
9b3a0562173f476eaa071249ffde872c,Master of Arts in Home Economics Education,13.130800000000001,Graduate Programs,Degree,693,73847261-ea40-4e7b-8e3d-068c6c3542fd
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Human Development, Learning and Culture",13.9999,Graduate Programs,Degree,694,cc9a2fcf-540c-4a6f-8bcf-0d86e01816e1
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies,30.9999,Graduate Programs,Degree,695,4c0efcbd-f86d-4ad1-8c6d-bef694abdc1f
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Interdisciplinary Studies - Community Engagement, Social Change and Equity",44.020099999999999,Graduate Programs,Degree,696,40cdb4fb-c0aa-4b6e-9ab6-e93c5b35feac
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies - Digital Arts and Humanities,50.010199999999998,Graduate Programs,Degree,697,134e4f55-58cf-4559-9b2a-83a3ba9d9665
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies - Global Studies,30.200099999999999,Graduate Programs,Degree,698,703248a0-42c8-4fde-a241-f7e1fdd3dd6c
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies - Indigenous Knowledges,05.0202,Graduate Programs,Degree,699,493b5bcb-4c1f-4d45-99e8-40187d9587d3
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies - Individualized Option,30.9999,Graduate Programs,Degree,700,b6fb9f76-2217-43d4-be0a-0b4b7b28e62d
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Interdisciplinary Studies - Power, Conflict and Ideas",30.9999,Graduate Programs,Degree,701,ed36963a-4136-423f-86ae-07ef801acc42
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies - Sustainability,30.330100000000002,Graduate Programs,Degree,702,72e0c940-b73c-4623-82c3-2b75f78096d2
9b3a0562173f476eaa071249ffde872c,Master of Arts in Interdisciplinary Studies - Urban and Regional Studies,45.120100000000001,Graduate Programs,Degree,703,8abacc75-32a1-4c56-bff9-51483e7b882f
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Interdisciplinary Studies - Urban, Rural and Regional Dynamics",45.120100000000001,Graduate Programs,Degree,704,92ffe2ed-bbb9-4b94-a08f-66f5ee45c617
9b3a0562173f476eaa071249ffde872c,Master of Arts in Kinesiology,31.0505,Graduate Programs,Degree,705,f1d89a46-97da-4930-b786-fd1cfa7f7f09
9b3a0562173f476eaa071249ffde872c,Master of Arts in Linguistics,16.010200000000001,Graduate Programs,Degree,706,6a69f4d4-32ad-4b12-9ae0-f3a7ae4f313d
9b3a0562173f476eaa071249ffde872c,Master of Arts in Literacy Education,13.1502,Graduate Programs,Degree,707,0b77e77d-c05a-4dc1-a693-0be16d5ea6de
9b3a0562173f476eaa071249ffde872c,Master of Arts in Mathematics Education,13.1311,Graduate Programs,Degree,708,30241ea8-7b9f-4e07-90f2-cfb6c32b5430
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Measurement, Evaluation & Research Methodology",13.069900000000001,Graduate Programs,Degree,709,fe5dc9ad-88f4-466c-8b62-40c9ac1c2d6b
9b3a0562173f476eaa071249ffde872c,Master of Arts in Media and Technology Studies Education,13.1309,Graduate Programs,Degree,710,90a480ff-5bda-43e0-a422-a8c1a6516a7c
9b3a0562173f476eaa071249ffde872c,Master of Arts in Modern Languages Education,13.130599999999999,Graduate Programs,Degree,711,9a0e468b-1777-4cbd-a3bc-0b1b3e1928d9
9b3a0562173f476eaa071249ffde872c,Master of Arts in Music Education,13.1312,Graduate Programs,Degree,712,795418c2-1d17-4122-b486-1cee56aa0328
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Music, Emphasis Ethnomusicology",50.090499999999999,Graduate Programs,Degree,713,565bb844-ed22-461d-994f-10c0d1fb89e9
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Music, Emphasis Musicology",50.090499999999999,Graduate Programs,Degree,714,97bca6bc-1381-48a9-b172-cd2fd70aec3e
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Music, Emphasis Theory",50.090400000000002,Graduate Programs,Degree,715,717e6ca1-2bc7-4b6a-ad49-50838f291240
9b3a0562173f476eaa071249ffde872c,Master of Arts in Philosophy,38.010100000000001,Graduate Programs,Degree,716,3ddf8500-a36f-4c3a-9f89-33b76bad5b0d
9b3a0562173f476eaa071249ffde872c,Master of Arts in Political Science,45.100099999999998,Graduate Programs,Degree,717,e960b5b6-f16f-4f6b-8e0a-f96940d36604
9b3a0562173f476eaa071249ffde872c,Master of Arts in Psychology,42.010100000000001,Graduate Programs,Degree,718,d98996ff-87ed-4dcf-834a-bcc65be2bb88
9b3a0562173f476eaa071249ffde872c,Master of Arts in Psychology - Clinical,42.010100000000001,Graduate Programs,Degree,719,05866fc6-a092-4b81-a084-808dc4b811f6
9b3a0562173f476eaa071249ffde872c,Master of Arts in Psychology - Psychological Science,42.010100000000001,Graduate Programs,Degree,720,05a41a18-e15a-4da5-865d-06cb68dc12a3
9b3a0562173f476eaa071249ffde872c,Master of Arts in Religious Studies,38.020099999999999,Graduate Programs,Degree,721,ac91c982-43cb-4eb6-b000-3bf66aedd60f
9b3a0562173f476eaa071249ffde872c,"Master of Arts in Resources, Environment and Sustainability",03.0201,Graduate Programs,Degree,722,5d44a174-1b40-46f2-ab98-59ad96851321
9b3a0562173f476eaa071249ffde872c,Master of Arts in School and Applied Child Psychology,13.110099999999999,Graduate Programs,Degree,723,b7211ba1-783e-4fdd-9d73-3e54058ad385
9b3a0562173f476eaa071249ffde872c,Master of Arts in Science and Technology Studies,30.150099999999998,Graduate Programs,Degree,724,0cd9c463-2e21-4b9e-8aa6-41c35cafd6fc
9b3a0562173f476eaa071249ffde872c,Master of Arts in Science Education,13.131600000000001,Graduate Programs,Degree,725,a8147f9e-0d9c-468d-bb3c-5fadcce0b423
9b3a0562173f476eaa071249ffde872c,Master of Arts in Social Studies Education,13.1318,Graduate Programs,Degree,726,19f33414-43b4-4182-99c3-4a2894adf414
9b3a0562173f476eaa071249ffde872c,Master of Arts in Sociology,45.110100000000003,Graduate Programs,Degree,727,38347e66-3304-4627-a0cf-76ce178e2208
9b3a0562173f476eaa071249ffde872c,Master of Arts in Special Education,13.100099999999999,Graduate Programs,Degree,728,62f75f62-9117-448b-87c7-7f70a7dd5760
9b3a0562173f476eaa071249ffde872c,Master of Arts in Teaching English as a Second Language,13.1401,Graduate Programs,Degree,729,ab1bec15-fcf4-4715-a427-714536569820
9b3a0562173f476eaa071249ffde872c,Master of Arts in Theatre,50.0501,Graduate Programs,Degree,730,6bf96a09-86e8-4685-bee1-ce6596249527
9b3a0562173f476eaa071249ffde872c,Master of Biotechnology,26.120100000000001,Graduate Programs,Degree,731,5662850b-fb98-4920-92db-bb28bc3a3a6d
9b3a0562173f476eaa071249ffde872c,Master of Business Administration - Full-time,52.020099999999999,Graduate Programs,Degree,732,9074231b-5e3f-49c5-8afc-2822f90d3871
9b3a0562173f476eaa071249ffde872c,Master of Business Analytics,27.0502,Graduate Programs,Degree,733,e9393e48-352d-4c5c-a1a6-114dcdfee987
9b3a0562173f476eaa071249ffde872c,Master of Community and Regional Planning,04.0301,Graduate Programs,Degree,734,569b09f7-9250-4c35-9720-9a1646941c89
9b3a0562173f476eaa071249ffde872c,Master of Data Science,11.040100000000001,Graduate Programs,Degree,735,7eac4654-4b85-47f3-81e0-b6d1ae2427be
9b3a0562173f476eaa071249ffde872c,Master of Data Science (Computational Linguistics),11.040100000000001,Graduate Programs,Degree,736,0bab9d8d-6337-4360-9131-85e23e7b6f03
9b3a0562173f476eaa071249ffde872c,Master of Design,50.040100000000002,Graduate Programs,Degree,737,ef580f00-d626-44b4-a0f5-92224b8988ae
9b3a0562173f476eaa071249ffde872c,Master of Education,13.0101,Graduate Programs,Degree,738,19af814b-7428-4726-8b3b-1d5dbb9de45a
9b3a0562173f476eaa071249ffde872c,Master of Education in Adult Learning and Education,13.120100000000001,Graduate Programs,Degree,739,56cec096-0b88-427d-b38c-0d2ca2d97d39
9b3a0562173f476eaa071249ffde872c,Master of Education in Adult Learning and Education - Professional Cohort,13.120100000000001,Graduate Programs,Degree,740,08c72921-658d-4db3-81aa-360a116d6fd0
9b3a0562173f476eaa071249ffde872c,Master of Education in Adult Learning and Global Change,13.120100000000001,Graduate Programs,Degree,741,7b1ecd41-f9f7-46ce-8ecd-ca0c4d611b7a
9b3a0562173f476eaa071249ffde872c,Master of Education in Art Education,13.1302,Graduate Programs,Degree,742,af2592bf-9ec0-428a-84b1-200c15042082
9b3a0562173f476eaa071249ffde872c,Master of Education in Art Education - Professional Cohort,13.1302,Graduate Programs,Degree,743,7999dde1-f594-4951-989d-405bf4591b7c
9b3a0562173f476eaa071249ffde872c,Master of Education in Counselling Psychology,13.110099999999999,Graduate Programs,Degree,744,6bab1d27-9ee6-44f1-8d25-675149beffbb
9b3a0562173f476eaa071249ffde872c,Master of Education in Counselling Psychology - Professional Cohort,13.110099999999999,Graduate Programs,Degree,745,e058f83f-e2c5-48a8-bc3b-f0ebfe8a4502
9b3a0562173f476eaa071249ffde872c,Master of Education in Cross-Faculty Inquiry in Education - Professional Cohort,13.9999,Graduate Programs,Degree,746,5ed47147-0e19-47b6-9e6f-07f179c4005a
9b3a0562173f476eaa071249ffde872c,Master of Education in Curriculum and Leadership,13.030099999999999,Graduate Programs,Degree,747,26ba178c-3237-4c6f-a029-acd0de499a1c
9b3a0562173f476eaa071249ffde872c,Master of Education in Curriculum and Leadership - Professional Cohort,13.030099999999999,Graduate Programs,Degree,748,d660c4bf-634f-4278-89dc-df437449724c
9b3a0562173f476eaa071249ffde872c,Master of Education in Curriculum Studies,13.030099999999999,Graduate Programs,Degree,749,a0fa6532-4d2a-4a17-8dbb-08a3cab5d2a8
9b3a0562173f476eaa071249ffde872c,Master of Education in Curriculum Studies - Professional Cohort,13.030099999999999,Graduate Programs,Degree,750,3fec376a-96f4-4b17-981e-6c70db44af1e
9b3a0562173f476eaa071249ffde872c,Master of Education in Early Childhood Education,13.1210,Graduate Programs,Degree,751,918866f3-50e9-4202-87f1-15a1ecab11e3
9b3a0562173f476eaa071249ffde872c,Master of Education in Early Childhood Education - Professional Cohort,13.1210,Graduate Programs,Degree,752,f09f279b-88ec-4fb1-bf4a-fc3e4d258d35
9b3a0562173f476eaa071249ffde872c,Master of Education in Educational Administration and Leadership,13.040100000000001,Graduate Programs,Degree,753,6aa438c1-fd68-46b4-9a90-ee2e9158ea4d
9b3a0562173f476eaa071249ffde872c,Master of Education in Educational Administration and Leadership - Professional Cohort,13.040100000000001,Graduate Programs,Degree,754,29de4447-fc20-41b7-b4f7-acfc4be98dcb
9b3a0562173f476eaa071249ffde872c,Master of Education in Educational Studies,13.0101,Graduate Programs,Degree,755,31f59399-157a-4556-b48c-f3a9c9a2c31d
9b3a0562173f476eaa071249ffde872c,Master of Education in Educational Studies - Professional Cohort,13.0101,Graduate Programs,Degree,756,f3277edf-e5ad-45c7-a0d9-4ea43527a6a0
9b3a0562173f476eaa071249ffde872c,"Master of Education in Health, Outdoor and Physical Education",13.131399999999999,Graduate Programs,Degree,757,7bdd1ccc-7e57-453b-a4e8-dddc074771f0
9b3a0562173f476eaa071249ffde872c,"Master of Education in Health, Outdoor and Physical Education - Professional Cohort",13.131399999999999,Graduate Programs,Degree,758,6626adee-3b1b-4cdf-a7fc-f770852cab70
9b3a0562173f476eaa071249ffde872c,Master of Education in Higher Education,13.0406,Graduate Programs,Degree,759,a15cf760-5996-4447-903a-b808c0b29c3a
9b3a0562173f476eaa071249ffde872c,Master of Education in Higher Education - Professional Cohort,13.0406,Graduate Programs,Degree,760,462b270a-e814-4d19-89c6-8fd3532f8eec
9b3a0562173f476eaa071249ffde872c,Master of Education in Home Economics Education,13.130800000000001,Graduate Programs,Degree,761,b8ee0457-5a5e-4710-9ec3-827f0ab7c70b
9b3a0562173f476eaa071249ffde872c,Master of Education in Home Economics Education - Professional Cohort,13.130800000000001,Graduate Programs,Degree,762,4617ac60-316c-4d26-b93c-bee794b5fed7
9b3a0562173f476eaa071249ffde872c,"Master of Education in Human Development, Learning and Culture",13.9999,Graduate Programs,Degree,763,49aaff86-812e-464e-89e5-b82d17540eaf
9b3a0562173f476eaa071249ffde872c,"Master of Education in Human Development, Learning and Culture - Professional Cohort",13.9999,Graduate Programs,Degree,764,b52ad098-91ef-426d-b691-e276974d7048
9b3a0562173f476eaa071249ffde872c,Master of Education In Indigenous Education,13.020300000000001,Graduate Programs,Degree,765,ee751176-a28a-42d5-b544-d94f09f4277d
9b3a0562173f476eaa071249ffde872c,Master of Education in Literacy Education,13.1502,Graduate Programs,Degree,766,063516ea-08b0-43cd-946e-27e56081c5e3
9b3a0562173f476eaa071249ffde872c,Master of Education in Literacy Education - Professional Cohort,13.1502,Graduate Programs,Degree,767,267cec2a-a0ec-4bd4-9e3d-fad6386b5b4d
9b3a0562173f476eaa071249ffde872c,Master of Education in Mathematics Education,13.1311,Graduate Programs,Degree,768,585e0d43-f0bf-4792-a257-992922a9d01a
9b3a0562173f476eaa071249ffde872c,Master of Education in Mathematics Education - Professional Cohort,13.1311,Graduate Programs,Degree,769,ffaf2228-0fb8-476a-910f-e7ee8d7c0349
9b3a0562173f476eaa071249ffde872c,"Master of Education in Measurement, Evaluation & Research Methodology",13.069900000000001,Graduate Programs,Degree,770,5d3a4ca2-1354-4ff1-bc66-2025f8cd46bd
9b3a0562173f476eaa071249ffde872c,"Master of Education in Measurement, Evaluation & Research Methodology - Professional Cohort",13.069900000000001,Graduate Programs,Degree,771,0613213f-3180-4cda-b967-ae461745e675
9b3a0562173f476eaa071249ffde872c,Master of Education in Media and Technology Studies Education,13.1309,Graduate Programs,Degree,772,2a95d518-8353-43d5-9fe9-dccc21cd3d85
9b3a0562173f476eaa071249ffde872c,Master of Education in Media and Technology Studies Education - Professional Cohort,13.1309,Graduate Programs,Degree,773,add8139e-b076-450d-991c-f08aa092bb76
9b3a0562173f476eaa071249ffde872c,Master of Education in Modern Languages Education,13.130599999999999,Graduate Programs,Degree,774,c08d9ded-a3cf-4c64-bdcd-5f50b252d5b6
9b3a0562173f476eaa071249ffde872c,Master of Education in Modern Languages Education - Professional Cohort,13.130599999999999,Graduate Programs,Degree,775,63fc7f70-84e1-4c9f-8bef-4d6ddabc0220
9b3a0562173f476eaa071249ffde872c,Master of Education in Music Education,13.1312,Graduate Programs,Degree,776,b5500e7d-f1a3-47eb-b780-b33e5d411f0e
9b3a0562173f476eaa071249ffde872c,Master of Education in Music Education - Professional Cohort,13.1312,Graduate Programs,Degree,777,84295777-8f3d-43f3-b04a-f91d68ac2eb0
9b3a0562173f476eaa071249ffde872c,Master of Education in School and Applied Child Psychology,13.110099999999999,Graduate Programs,Degree,778,4cfd9282-2695-4967-a269-ecfc05df1212
9b3a0562173f476eaa071249ffde872c,Master of Education in School and Applied Child Psychology - Professional Cohort,13.110099999999999,Graduate Programs,Degree,779,06d81df5-80ad-4a4b-b79c-6f3b299dddc1
9b3a0562173f476eaa071249ffde872c,Master of Education in School Psychology - Professional Cohort,13.110099999999999,Graduate Programs,Degree,780,3cb4d6b5-558c-4f63-b9e3-6c834ff5479d
9b3a0562173f476eaa071249ffde872c,Master of Education in Science Education,13.131600000000001,Graduate Programs,Degree,781,6d6cc8e3-bfc6-4b08-84eb-afca78d339a2
9b3a0562173f476eaa071249ffde872c,Master of Education in Science Education - Professional Cohort,13.131600000000001,Graduate Programs,Degree,782,f15938f4-8883-4d83-8b40-d9e570afc8a0
9b3a0562173f476eaa071249ffde872c,Master of Education in Social Studies Education,13.1318,Graduate Programs,Degree,783,ebec56d8-bfa4-4011-b13e-0c033f2db1c8
9b3a0562173f476eaa071249ffde872c,Master of Education in Social Studies Education - Professional Cohort,13.1318,Graduate Programs,Degree,784,51978ff0-c74d-423a-a6a4-ad77069666d3
9b3a0562173f476eaa071249ffde872c,"Master of Education in Society, Culture and Politics in Education",13.0901,Graduate Programs,Degree,785,40fc57a7-3666-4128-bb8b-64c3467d1050
9b3a0562173f476eaa071249ffde872c,"Master of Education in Society, Culture and Politics in Education - Professional Cohort",13.0901,Graduate Programs,Degree,786,e9beece4-6059-462e-a5b7-19763b493617
9b3a0562173f476eaa071249ffde872c,Master of Education in Special Education,13.100099999999999,Graduate Programs,Degree,787,e954913d-9e2e-49a8-8be1-85a7d84cb0ad
9b3a0562173f476eaa071249ffde872c,Master of Education in Special Education - Professional Cohort,13.100099999999999,Graduate Programs,Degree,788,c753619a-99c9-4bee-b654-351751319afd
9b3a0562173f476eaa071249ffde872c,Master of Education in Teaching English as a Second Language,13.1401,Graduate Programs,Degree,789,e91c5b62-0a88-416c-9d45-ee0ec11e41de
9b3a0562173f476eaa071249ffde872c,Master of Education in Teaching English as a Second Language - Professional Cohort,13.1401,Graduate Programs,Degree,790,5aef9d7d-e1ec-4376-8c9d-6f5d07e27fd6
9b3a0562173f476eaa071249ffde872c,Master of Educational Technology,13.0501,Graduate Programs,Degree,791,789efe67-9eec-4d60-9fcb-582a416fc137
9b3a0562173f476eaa071249ffde872c,Master of Engineering In Biomedical Engineering,14.0501,Graduate Programs,Degree,792,2a9ed706-e77e-42d8-a73d-30cfa0bb0fef
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree,793,f9fdc7c4-cfbf-4cc5-806f-a813625b4971
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Civil Engineering,14.0801,Graduate Programs,Degree,794,d6b117c6-009d-4f34-aa9f-a7abe2ca1d1d
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Electrical & Computer Engineering,14.1099,Graduate Programs,Degree,795,d6a9ec42-9f1b-4554-ab8f-c1b16c18b2f2
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Electrical Engineering,14.100099999999999,Graduate Programs,Degree,796,fe88e0c2-b764-44aa-8950-923425805694
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Geological Engineering,14.3901,Graduate Programs,Degree,797,f613249e-b9bd-4d72-9e67-c2ff27dd2ba4
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Mechanical Engineering,14.190099999999999,Graduate Programs,Degree,798,fe4cd977-2235-4266-bc63-019ac78b4372
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Mechatronics Design,14.4201,Graduate Programs,Degree,799,82b61055-a2a3-411a-a810-4ede7736b43b
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Mining Engineering,14.210100000000001,Graduate Programs,Degree,800,a45b416a-9b3b-4517-b002-71f274c6dee0
9b3a0562173f476eaa071249ffde872c,Master of Engineering in Naval Architecture and Marine Engineering,14.2201,Graduate Programs,Degree,801,7f05f554-1c7f-43c9-9dcb-60490e4d0b2c
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in Advanced Materials Manufacturing,14.180099999999999,Graduate Programs,Degree,802,750007e5-a1a5-4c91-b4c2-fbffc5cd5e29
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in Clean Energy Engineering,14.4801,Graduate Programs,Degree,803,55f40cb9-02c9-44a6-8cba-981b9961d349
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in Dependable Software Systems,14.0901,Graduate Programs,Degree,804,ebd613da-b639-4195-ba02-51478f765198
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in High Performance Buildings,04.0201,Graduate Programs,Degree,805,52f3671c-9de6-4171-b5f3-916360e9c9a7
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in Integrated Water Management,14.080500000000001,Graduate Programs,Degree,806,f8bf5cee-5d55-471e-802e-43abe8216114
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in Naval Architecture and Marine Engineering,14.2201,Graduate Programs,Degree,807,2a508b7c-2dd5-4e1f-be39-a68b01148088
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership In Sustainable Process Engineering,14.0702,Graduate Programs,Degree,808,d53d08ac-b35d-49cd-add3-f72267ee9062
9b3a0562173f476eaa071249ffde872c,Master of Engineering Leadership in Urban Systems,04.0301,Graduate Programs,Degree,809,17cd2a70-fa1b-4262-8616-a588871e0b49
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Creative Writing,23.130199999999999,Graduate Programs,Degree,810,6b99cb89-b2a8-4633-8f56-5d908ed43193
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Creative Writing and Theatre,50.050400000000003,Graduate Programs,Degree,811,e7d8b20c-0962-480f-a3a8-b5d9f2717004
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Film Production,50.060200000000002,Graduate Programs,Degree,812,875462ee-5bae-4537-840d-2cb75354ae37
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Film Production and Creative Writing,50.060200000000002,Graduate Programs,Degree,813,ff8d6936-4f0b-4261-bf9c-f767b1910f86
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Interdisciplinary Studies,30.9999,Graduate Programs,Degree,814,fe3a266d-3711-4f88-875d-be007342c1d3
9b3a0562173f476eaa071249ffde872c,Master of Fine Arts in Theatre,50.0501,Graduate Programs,Degree,815,64bf418e-900a-4dd6-a18c-433e3142386f
